case_id,activity_id,time_stamp,product_id
559,9,2023-09-24 09:53:45,559
566,9,2023-09-24 09:54:05,566
573,9,2023-09-24 09:54:25,573
580,9,2023-09-24 09:54:45,580
587,9,2023-09-24 09:55:05,587
594,9,2023-09-24 09:55:25,594
601,9,2023-09-24 09:55:45,601
608,9,2023-09-24 09:56:05,608
615,9,2023-09-24 09:56:25,615
622,9,2023-09-24 09:56:45,622
629,9,2023-09-24 09:57:05,629
636,9,2023-09-24 09:57:25,636
643,9,2023-09-24 09:57:45,643
650,9,2023-09-24 09:58:05,650
657,9,2023-09-24 09:58:25,657
664,9,2023-09-24 09:58:45,664
671,9,2023-09-24 09:59:05,671
678,9,2023-09-24 09:59:25,678
685,9,2023-09-24 09:59:45,685
692,9,2023-09-24 10:00:05,692
699,9,2023-09-24 10:00:25,699
706,9,2023-09-24 10:00:45,706
713,9,2023-09-24 10:01:05,713
720,9,2023-09-24 10:01:25,720
727,9,2023-09-24 10:01:45,727
734,9,2023-09-24 10:02:05,734
741,9,2023-09-24 10:02:25,741
748,9,2023-09-24 10:02:45,748
755,9,2023-09-24 10:03:05,755
762,9,2023-09-24 10:03:25,762
769,9,2023-09-24 10:03:45,769
776,9,2023-09-24 10:04:05,776
783,9,2023-09-24 10:04:25,783
790,9,2023-09-24 10:04:45,790
797,9,2023-09-24 10:05:05,797
804,9,2023-09-24 10:05:25,804
811,9,2023-09-24 10:05:45,811
818,9,2023-09-24 10:06:05,818
825,9,2023-09-24 10:06:25,825
832,9,2023-09-24 10:06:45,832
839,9,2023-09-24 10:07:05,839
846,9,2023-09-24 10:07:25,846
853,9,2023-09-24 10:07:45,853
860,9,2023-09-24 10:08:05,860
867,9,2023-09-24 10:08:25,867
874,9,2023-09-24 10:08:45,874
881,9,2023-09-24 10:09:05,881
888,9,2023-09-24 10:09:25,888
895,9,2023-09-24 10:09:45,895
902,9,2023-09-24 10:10:05,902
909,9,2023-09-24 10:10:25,909
916,9,2023-09-24 10:10:45,916
923,9,2023-09-24 10:11:05,923
930,9,2023-09-24 10:11:25,930
937,9,2023-09-24 10:11:45,937
944,9,2023-09-24 10:12:05,944
951,9,2023-09-24 10:12:25,951
958,9,2023-09-24 10:12:45,958
965,9,2023-09-24 10:13:05,965
972,9,2023-09-24 10:13:25,972
979,9,2023-09-24 10:13:45,979
986,9,2023-09-24 10:14:05,986
993,9,2023-09-24 10:14:25,993
1000,9,2023-09-24 10:14:45,1000
1007,9,2023-09-24 10:15:05,1007
1014,9,2023-09-24 10:15:25,1014
1021,9,2023-09-24 10:15:45,1021
1028,9,2023-09-24 10:16:05,1028
1035,9,2023-09-24 10:16:25,1035
1042,9,2023-09-24 10:16:45,1042
1049,9,2023-09-24 10:17:05,1049
1056,9,2023-09-24 10:17:25,1056
1063,9,2023-09-24 10:17:45,1063
1070,9,2023-09-24 10:18:05,1070
1077,9,2023-09-24 10:18:25,1077
1084,9,2023-09-24 10:18:45,1084
1091,9,2023-09-24 10:19:05,1091
1098,9,2023-09-24 10:19:25,1098
1105,9,2023-09-24 10:19:45,1105
1112,9,2023-09-24 10:20:05,1112
1119,9,2023-09-24 10:20:25,1119
1,4,2023-09-24 09:30:55,1
2,4,2023-09-24 09:31:05,2
9,4,2023-09-24 09:31:15,9
13,4,2023-09-24 09:31:25,13
15,4,2023-09-24 09:31:35,15
27,4,2023-09-24 09:31:45,27
29,4,2023-09-24 09:31:55,29
33,4,2023-09-24 09:32:05,33
37,4,2023-09-24 09:32:15,37
44,4,2023-09-24 09:32:25,44
45,4,2023-09-24 09:32:35,45
47,4,2023-09-24 09:32:45,47
52,4,2023-09-24 09:32:55,52
58,4,2023-09-24 09:33:05,58
59,4,2023-09-24 09:33:15,59
61,4,2023-09-24 09:33:25,61
64,4,2023-09-24 09:33:35,64
73,4,2023-09-24 09:33:45,73
75,4,2023-09-24 09:33:55,75
76,4,2023-09-24 09:34:05,76
79,4,2023-09-24 09:34:15,79
86,4,2023-09-24 09:34:25,86
87,4,2023-09-24 09:34:35,87
89,4,2023-09-24 09:34:45,89
96,4,2023-09-24 09:34:55,96
49,4,2023-09-24 09:35:05,49
110,4,2023-09-24 09:35:15,110
114,4,2023-09-24 09:35:25,114
118,4,2023-09-24 09:35:35,118
56,4,2023-09-24 09:35:45,56
60,4,2023-09-24 09:35:55,60
124,4,2023-09-24 09:36:05,124
125,4,2023-09-24 09:36:15,125
127,4,2023-09-24 09:36:25,127
128,4,2023-09-24 09:36:35,128
63,4,2023-09-24 09:36:45,63
135,4,2023-09-24 09:36:55,135
138,4,2023-09-24 09:37:05,138
141,4,2023-09-24 09:37:15,141
149,4,2023-09-24 09:37:25,149
152,4,2023-09-24 09:37:35,152
153,4,2023-09-24 09:37:45,153
81,4,2023-09-24 09:37:55,81
155,4,2023-09-24 09:38:05,155
156,4,2023-09-24 09:38:15,156
157,4,2023-09-24 09:38:25,157
178,4,2023-09-24 09:38:35,178
180,4,2023-09-24 09:38:45,180
183,4,2023-09-24 09:38:55,183
184,4,2023-09-24 09:39:05,184
185,4,2023-09-24 09:39:15,185
188,4,2023-09-24 09:39:25,188
116,4,2023-09-24 09:39:35,116
190,4,2023-09-24 09:39:45,190
199,4,2023-09-24 09:39:55,199
201,4,2023-09-24 09:40:05,201
202,4,2023-09-24 09:40:15,202
204,4,2023-09-24 09:40:25,204
205,4,2023-09-24 09:40:35,205
208,4,2023-09-24 09:40:45,208
209,4,2023-09-24 09:40:55,209
212,4,2023-09-24 09:41:05,212
216,4,2023-09-24 09:41:15,216
140,4,2023-09-24 09:41:25,140
218,4,2023-09-24 09:41:35,218
219,4,2023-09-24 09:41:45,219
220,4,2023-09-24 09:41:55,220
147,4,2023-09-24 09:42:05,147
230,4,2023-09-24 09:42:15,230
154,4,2023-09-24 09:42:25,154
158,4,2023-09-24 09:42:35,158
233,4,2023-09-24 09:42:45,233
236,4,2023-09-24 09:42:55,236
165,4,2023-09-24 09:43:05,165
244,4,2023-09-24 09:43:15,244
250,4,2023-09-24 09:43:25,250
179,4,2023-09-24 09:43:35,179
258,4,2023-09-24 09:43:45,258
265,4,2023-09-24 09:43:55,265
189,4,2023-09-24 09:44:05,189
193,4,2023-09-24 09:44:15,193
268,4,2023-09-24 09:44:25,268
269,4,2023-09-24 09:44:35,269
274,4,2023-09-24 09:44:45,274
276,4,2023-09-24 09:44:55,276
279,4,2023-09-24 09:45:05,279
207,4,2023-09-24 09:45:15,207
281,4,2023-09-24 09:45:25,281
282,4,2023-09-24 09:45:35,282
283,4,2023-09-24 09:45:45,283
289,4,2023-09-24 09:45:55,289
292,4,2023-09-24 09:46:05,292
293,4,2023-09-24 09:46:15,293
296,4,2023-09-24 09:46:25,296
299,4,2023-09-24 09:46:35,299
303,4,2023-09-24 09:46:45,303
314,4,2023-09-24 09:46:55,314
316,4,2023-09-24 09:47:05,316
317,4,2023-09-24 09:47:15,317
318,4,2023-09-24 09:47:25,318
325,4,2023-09-24 09:47:35,325
256,4,2023-09-24 09:47:45,256
330,4,2023-09-24 09:47:55,330
334,4,2023-09-24 09:48:05,334
338,4,2023-09-24 09:48:15,338
341,4,2023-09-24 09:48:25,341
270,4,2023-09-24 09:48:35,270
346,4,2023-09-24 09:48:45,346
348,4,2023-09-24 09:48:55,348
349,4,2023-09-24 09:49:05,349
273,4,2023-09-24 09:49:15,273
351,4,2023-09-24 09:49:25,351
362,4,2023-09-24 09:49:35,362
366,4,2023-09-24 09:49:45,366
367,4,2023-09-24 09:49:55,367
298,4,2023-09-24 09:50:05,298
381,4,2023-09-24 09:50:15,381
308,4,2023-09-24 09:50:25,308
386,4,2023-09-24 09:50:35,386
387,4,2023-09-24 09:50:45,387
388,4,2023-09-24 09:50:55,388
315,4,2023-09-24 09:51:05,315
319,4,2023-09-24 09:51:15,319
394,4,2023-09-24 09:51:25,394
395,4,2023-09-24 09:51:35,395
398,4,2023-09-24 09:51:45,398
407,4,2023-09-24 09:51:55,407
408,4,2023-09-24 09:52:05,408
414,4,2023-09-24 09:52:15,414
418,4,2023-09-24 09:52:25,418
419,4,2023-09-24 09:52:35,419
347,4,2023-09-24 09:52:45,347
422,4,2023-09-24 09:52:55,422
423,4,2023-09-24 09:53:05,423
357,4,2023-09-24 09:53:15,357
439,4,2023-09-24 09:53:25,439
440,4,2023-09-24 09:53:35,440
447,4,2023-09-24 09:53:45,447
371,4,2023-09-24 09:53:55,371
375,4,2023-09-24 09:54:05,375
450,4,2023-09-24 09:54:15,450
454,4,2023-09-24 09:54:25,454
378,4,2023-09-24 09:54:35,378
382,4,2023-09-24 09:54:45,382
464,4,2023-09-24 09:54:55,464
468,4,2023-09-24 09:55:05,468
471,4,2023-09-24 09:55:15,471
472,4,2023-09-24 09:55:25,472
474,4,2023-09-24 09:55:35,474
403,4,2023-09-24 09:55:45,403
479,4,2023-09-24 09:55:55,479
481,4,2023-09-24 09:56:05,481
482,4,2023-09-24 09:56:15,482
491,4,2023-09-24 09:56:25,491
492,4,2023-09-24 09:56:35,492
496,4,2023-09-24 09:56:45,496
499,4,2023-09-24 09:56:55,499
513,4,2023-09-24 09:57:05,513
514,4,2023-09-24 09:57:15,514
516,4,2023-09-24 09:57:25,516
521,4,2023-09-24 09:57:35,521
452,4,2023-09-24 09:57:45,452
526,4,2023-09-24 09:57:55,526
530,4,2023-09-24 09:58:05,530
534,4,2023-09-24 09:58:15,534
535,4,2023-09-24 09:58:25,535
537,4,2023-09-24 09:58:35,537
538,4,2023-09-24 09:58:45,538
462,4,2023-09-24 09:58:55,462
544,4,2023-09-24 09:59:05,544
547,4,2023-09-24 09:59:15,547
548,4,2023-09-24 09:59:25,548
551,4,2023-09-24 09:59:35,551
480,4,2023-09-24 09:59:45,480
555,4,2023-09-24 09:59:55,555
556,4,2023-09-24 10:00:05,556
561,4,2023-09-24 10:00:15,561
566,4,2023-09-24 10:00:25,566
490,4,2023-09-24 10:00:35,490
494,4,2023-09-24 10:00:45,494
569,4,2023-09-24 10:00:55,569
570,4,2023-09-24 10:01:05,570
577,4,2023-09-24 10:01:15,577
584,4,2023-09-24 10:01:25,584
590,4,2023-09-24 10:01:35,590
594,4,2023-09-24 10:01:45,594
518,4,2023-09-24 10:01:55,518
522,4,2023-09-24 10:02:05,522
596,4,2023-09-24 10:02:15,596
597,4,2023-09-24 10:02:25,597
529,4,2023-09-24 10:02:35,529
604,4,2023-09-24 10:02:45,604
605,4,2023-09-24 10:02:55,605
532,4,2023-09-24 10:03:05,532
536,4,2023-09-24 10:03:15,536
610,4,2023-09-24 10:03:25,610
619,4,2023-09-24 10:03:35,619
624,4,2023-09-24 10:03:45,624
626,4,2023-09-24 10:03:55,626
628,4,2023-09-24 10:04:05,628
629,4,2023-09-24 10:04:15,629
553,4,2023-09-24 10:04:25,553
632,4,2023-09-24 10:04:35,632
633,4,2023-09-24 10:04:45,633
635,4,2023-09-24 10:04:55,635
564,4,2023-09-24 10:05:05,564
638,4,2023-09-24 10:05:15,638
567,4,2023-09-24 10:05:25,567
571,4,2023-09-24 10:05:35,571
578,4,2023-09-24 10:05:45,578
652,4,2023-09-24 10:05:55,652
656,4,2023-09-24 10:06:05,656
581,4,2023-09-24 10:06:15,581
659,4,2023-09-24 10:06:25,659
599,4,2023-09-24 10:06:35,599
680,4,2023-09-24 10:06:45,680
613,4,2023-09-24 10:06:55,613
689,4,2023-09-24 10:07:05,689
616,4,2023-09-24 10:07:15,616
620,4,2023-09-24 10:07:25,620
694,4,2023-09-24 10:07:35,694
627,4,2023-09-24 10:07:45,627
701,4,2023-09-24 10:07:55,701
703,4,2023-09-24 10:08:05,703
705,4,2023-09-24 10:08:15,705
708,4,2023-09-24 10:08:25,708
641,4,2023-09-24 10:08:35,641
715,4,2023-09-24 10:08:45,715
726,4,2023-09-24 10:08:55,726
733,4,2023-09-24 10:09:05,733
741,4,2023-09-24 10:09:15,741
744,4,2023-09-24 10:09:25,744
747,4,2023-09-24 10:09:35,747
750,4,2023-09-24 10:09:45,750
755,4,2023-09-24 10:09:55,755
679,4,2023-09-24 10:10:05,679
683,4,2023-09-24 10:10:15,683
766,4,2023-09-24 10:10:25,766
773,4,2023-09-24 10:10:35,773
700,4,2023-09-24 10:10:45,700
785,4,2023-09-24 10:10:55,785
787,4,2023-09-24 10:11:05,787
714,4,2023-09-24 10:11:15,714
792,4,2023-09-24 10:11:25,792
793,4,2023-09-24 10:11:35,793
799,4,2023-09-24 10:11:45,799
804,4,2023-09-24 10:11:55,804
728,4,2023-09-24 10:12:05,728
806,4,2023-09-24 10:12:15,806
808,4,2023-09-24 10:12:25,808
815,4,2023-09-24 10:12:35,815
818,4,2023-09-24 10:12:45,818
825,4,2023-09-24 10:12:55,825
749,4,2023-09-24 10:13:05,749
828,4,2023-09-24 10:13:15,828
829,4,2023-09-24 10:13:25,829
835,4,2023-09-24 10:13:35,835
763,4,2023-09-24 10:13:45,763
846,4,2023-09-24 10:13:55,846
849,4,2023-09-24 10:14:05,849
777,4,2023-09-24 10:14:15,777
781,4,2023-09-24 10:14:25,781
856,4,2023-09-24 10:14:35,856
784,4,2023-09-24 10:14:45,784
864,4,2023-09-24 10:14:55,864
870,4,2023-09-24 10:15:05,870
871,4,2023-09-24 10:15:15,871
805,4,2023-09-24 10:15:25,805
883,4,2023-09-24 10:15:35,883
816,4,2023-09-24 10:15:45,816
890,4,2023-09-24 10:15:55,890
891,4,2023-09-24 10:16:05,891
819,4,2023-09-24 10:16:15,819
830,4,2023-09-24 10:16:25,830
904,4,2023-09-24 10:16:35,904
908,4,2023-09-24 10:16:45,908
909,4,2023-09-24 10:16:55,909
913,4,2023-09-24 10:17:05,913
915,4,2023-09-24 10:17:15,915
922,4,2023-09-24 10:17:25,922
847,4,2023-09-24 10:17:35,847
929,4,2023-09-24 10:17:45,929
930,4,2023-09-24 10:17:55,930
933,4,2023-09-24 10:18:05,933
936,4,2023-09-24 10:18:15,936
944,4,2023-09-24 10:18:25,944
946,4,2023-09-24 10:18:35,946
947,4,2023-09-24 10:18:45,947
950,4,2023-09-24 10:18:55,950
955,4,2023-09-24 10:19:05,955
957,4,2023-09-24 10:19:15,957
962,4,2023-09-24 10:19:25,962
965,4,2023-09-24 10:19:35,965
968,4,2023-09-24 10:19:45,968
971,4,2023-09-24 10:19:55,971
900,4,2023-09-24 10:20:05,900
976,4,2023-09-24 10:20:15,976
982,4,2023-09-24 10:20:25,982
3,5,2023-09-24 09:30:55,3
5,5,2023-09-24 09:31:05,5
6,5,2023-09-24 09:31:15,6
4,5,2023-09-24 09:31:25,4
8,5,2023-09-24 09:31:35,8
10,5,2023-09-24 09:31:45,10
12,5,2023-09-24 09:31:55,12
17,5,2023-09-24 09:32:05,17
20,5,2023-09-24 09:32:15,20
11,5,2023-09-24 09:32:25,11
24,5,2023-09-24 09:32:35,24
34,5,2023-09-24 09:32:45,34
40,5,2023-09-24 09:32:55,40
25,5,2023-09-24 09:33:05,25
50,5,2023-09-24 09:33:15,50
54,5,2023-09-24 09:33:25,54
57,5,2023-09-24 09:33:35,57
28,5,2023-09-24 09:33:45,28
32,5,2023-09-24 09:33:55,32
65,5,2023-09-24 09:34:05,65
68,5,2023-09-24 09:34:15,68
78,5,2023-09-24 09:34:25,78
46,5,2023-09-24 09:34:35,46
100,5,2023-09-24 09:34:45,100
101,5,2023-09-24 09:34:55,101
104,5,2023-09-24 09:35:05,104
108,5,2023-09-24 09:35:15,108
111,5,2023-09-24 09:35:25,111
121,5,2023-09-24 09:35:35,121
129,5,2023-09-24 09:35:45,129
131,5,2023-09-24 09:35:55,131
132,5,2023-09-24 09:36:05,132
134,5,2023-09-24 09:36:15,134
142,5,2023-09-24 09:36:25,142
143,5,2023-09-24 09:36:35,143
146,5,2023-09-24 09:36:45,146
148,5,2023-09-24 09:36:55,148
150,5,2023-09-24 09:37:05,150
159,5,2023-09-24 09:37:15,159
84,5,2023-09-24 09:37:25,84
163,5,2023-09-24 09:37:35,163
167,5,2023-09-24 09:37:45,167
171,5,2023-09-24 09:37:55,171
173,5,2023-09-24 09:38:05,173
174,5,2023-09-24 09:38:15,174
98,5,2023-09-24 09:38:25,98
176,5,2023-09-24 09:38:35,176
181,5,2023-09-24 09:38:45,181
105,5,2023-09-24 09:38:55,105
109,5,2023-09-24 09:39:05,109
112,5,2023-09-24 09:39:15,112
192,5,2023-09-24 09:39:25,192
195,5,2023-09-24 09:39:35,195
119,5,2023-09-24 09:39:45,119
123,5,2023-09-24 09:39:55,123
198,5,2023-09-24 09:40:05,198
126,5,2023-09-24 09:40:15,126
130,5,2023-09-24 09:40:25,130
133,5,2023-09-24 09:40:35,133
137,5,2023-09-24 09:40:45,137
213,5,2023-09-24 09:40:55,213
215,5,2023-09-24 09:41:05,215
144,5,2023-09-24 09:41:15,144
222,5,2023-09-24 09:41:25,222
223,5,2023-09-24 09:41:35,223
226,5,2023-09-24 09:41:45,226
232,5,2023-09-24 09:41:55,232
237,5,2023-09-24 09:42:05,237
240,5,2023-09-24 09:42:15,240
241,5,2023-09-24 09:42:25,241
172,5,2023-09-24 09:42:35,172
251,5,2023-09-24 09:42:45,251
253,5,2023-09-24 09:42:55,253
255,5,2023-09-24 09:43:05,255
261,5,2023-09-24 09:43:15,261
264,5,2023-09-24 09:43:25,264
267,5,2023-09-24 09:43:35,267
272,5,2023-09-24 09:43:45,272
285,5,2023-09-24 09:43:55,285
290,5,2023-09-24 09:44:05,290
217,5,2023-09-24 09:44:15,217
297,5,2023-09-24 09:44:25,297
300,5,2023-09-24 09:44:35,300
306,5,2023-09-24 09:44:45,306
307,5,2023-09-24 09:44:55,307
231,5,2023-09-24 09:45:05,231
235,5,2023-09-24 09:45:15,235
311,5,2023-09-24 09:45:25,311
238,5,2023-09-24 09:45:35,238
242,5,2023-09-24 09:45:45,242
320,5,2023-09-24 09:45:55,320
321,5,2023-09-24 09:46:05,321
245,5,2023-09-24 09:46:15,245
249,5,2023-09-24 09:46:25,249
323,5,2023-09-24 09:46:35,323
324,5,2023-09-24 09:46:45,324
252,5,2023-09-24 09:46:55,252
331,5,2023-09-24 09:47:05,331
332,5,2023-09-24 09:47:15,332
335,5,2023-09-24 09:47:25,335
259,5,2023-09-24 09:47:35,259
339,5,2023-09-24 09:47:45,339
266,5,2023-09-24 09:47:55,266
345,5,2023-09-24 09:48:05,345
277,5,2023-09-24 09:48:15,277
353,5,2023-09-24 09:48:25,353
284,5,2023-09-24 09:48:35,284
358,5,2023-09-24 09:48:45,358
360,5,2023-09-24 09:48:55,360
291,5,2023-09-24 09:49:05,291
365,5,2023-09-24 09:49:15,365
370,5,2023-09-24 09:49:25,370
294,5,2023-09-24 09:49:35,294
372,5,2023-09-24 09:49:45,372
373,5,2023-09-24 09:49:55,373
374,5,2023-09-24 09:50:05,374
377,5,2023-09-24 09:50:15,377
305,5,2023-09-24 09:50:25,305
379,5,2023-09-24 09:50:35,379
380,5,2023-09-24 09:50:45,380
384,5,2023-09-24 09:50:55,384
397,5,2023-09-24 09:51:05,397
322,5,2023-09-24 09:51:15,322
400,5,2023-09-24 09:51:25,400
401,5,2023-09-24 09:51:35,401
402,5,2023-09-24 09:51:45,402
404,5,2023-09-24 09:51:55,404
329,5,2023-09-24 09:52:05,329
333,5,2023-09-24 09:52:15,333
409,5,2023-09-24 09:52:25,409
412,5,2023-09-24 09:52:35,412
343,5,2023-09-24 09:52:45,343
425,5,2023-09-24 09:52:55,425
350,5,2023-09-24 09:53:05,350
430,5,2023-09-24 09:53:15,430
433,5,2023-09-24 09:53:25,433
436,5,2023-09-24 09:53:35,436
437,5,2023-09-24 09:53:45,437
364,5,2023-09-24 09:53:55,364
442,5,2023-09-24 09:54:05,442
443,5,2023-09-24 09:54:15,443
449,5,2023-09-24 09:54:25,449
451,5,2023-09-24 09:54:35,451
453,5,2023-09-24 09:54:45,453
461,5,2023-09-24 09:54:55,461
385,5,2023-09-24 09:55:05,385
463,5,2023-09-24 09:55:15,463
467,5,2023-09-24 09:55:25,467
475,5,2023-09-24 09:55:35,475
399,5,2023-09-24 09:55:45,399
477,5,2023-09-24 09:55:55,477
478,5,2023-09-24 09:56:05,478
485,5,2023-09-24 09:56:15,485
489,5,2023-09-24 09:56:25,489
417,5,2023-09-24 09:56:35,417
493,5,2023-09-24 09:56:45,493
495,5,2023-09-24 09:56:55,495
420,5,2023-09-24 09:57:05,420
500,5,2023-09-24 09:57:15,500
503,5,2023-09-24 09:57:25,503
427,5,2023-09-24 09:57:35,427
431,5,2023-09-24 09:57:45,431
505,5,2023-09-24 09:57:55,505
507,5,2023-09-24 09:58:05,507
509,5,2023-09-24 09:58:15,509
434,5,2023-09-24 09:58:25,434
512,5,2023-09-24 09:58:35,512
517,5,2023-09-24 09:58:45,517
441,5,2023-09-24 09:58:55,441
519,5,2023-09-24 09:59:05,519
520,5,2023-09-24 09:59:15,520
523,5,2023-09-24 09:59:25,523
524,5,2023-09-24 09:59:35,524
531,5,2023-09-24 09:59:45,531
455,5,2023-09-24 09:59:55,455
533,5,2023-09-24 10:00:05,533
540,5,2023-09-24 10:00:15,540
469,5,2023-09-24 10:00:25,469
549,5,2023-09-24 10:00:35,549
552,5,2023-09-24 10:00:45,552
554,5,2023-09-24 10:00:55,554
558,5,2023-09-24 10:01:05,558
483,5,2023-09-24 10:01:15,483
487,5,2023-09-24 10:01:25,487
565,5,2023-09-24 10:01:35,565
568,5,2023-09-24 10:01:45,568
573,5,2023-09-24 10:01:55,573
501,5,2023-09-24 10:02:05,501
575,5,2023-09-24 10:02:15,575
576,5,2023-09-24 10:02:25,576
580,5,2023-09-24 10:02:35,580
504,5,2023-09-24 10:02:45,504
508,5,2023-09-24 10:02:55,508
582,5,2023-09-24 10:03:05,582
587,5,2023-09-24 10:03:15,587
591,5,2023-09-24 10:03:25,591
603,5,2023-09-24 10:03:35,603
607,5,2023-09-24 10:03:45,607
612,5,2023-09-24 10:03:55,612
617,5,2023-09-24 10:04:05,617
618,5,2023-09-24 10:04:15,618
622,5,2023-09-24 10:04:25,622
550,5,2023-09-24 10:04:35,550
636,5,2023-09-24 10:04:45,636
640,5,2023-09-24 10:04:55,640
642,5,2023-09-24 10:05:05,642
643,5,2023-09-24 10:05:15,643
645,5,2023-09-24 10:05:25,645
646,5,2023-09-24 10:05:35,646
647,5,2023-09-24 10:05:45,647
653,5,2023-09-24 10:05:55,653
654,5,2023-09-24 10:06:05,654
657,5,2023-09-24 10:06:15,657
661,5,2023-09-24 10:06:25,661
664,5,2023-09-24 10:06:35,664
592,5,2023-09-24 10:06:45,592
668,5,2023-09-24 10:06:55,668
670,5,2023-09-24 10:07:05,670
671,5,2023-09-24 10:07:15,671
595,5,2023-09-24 10:07:25,595
673,5,2023-09-24 10:07:35,673
675,5,2023-09-24 10:07:45,675
677,5,2023-09-24 10:07:55,677
678,5,2023-09-24 10:08:05,678
602,5,2023-09-24 10:08:15,602
685,5,2023-09-24 10:08:25,685
609,5,2023-09-24 10:08:35,609
687,5,2023-09-24 10:08:45,687
688,5,2023-09-24 10:08:55,688
691,5,2023-09-24 10:09:05,691
692,5,2023-09-24 10:09:15,692
696,5,2023-09-24 10:09:25,696
698,5,2023-09-24 10:09:35,698
699,5,2023-09-24 10:09:45,699
623,5,2023-09-24 10:09:55,623
634,5,2023-09-24 10:10:05,634
709,5,2023-09-24 10:10:15,709
717,5,2023-09-24 10:10:25,717
719,5,2023-09-24 10:10:35,719
644,5,2023-09-24 10:10:45,644
722,5,2023-09-24 10:10:55,722
723,5,2023-09-24 10:11:05,723
724,5,2023-09-24 10:11:15,724
651,5,2023-09-24 10:11:25,651
731,5,2023-09-24 10:11:35,731
662,5,2023-09-24 10:11:45,662
736,5,2023-09-24 10:11:55,736
738,5,2023-09-24 10:12:05,738
740,5,2023-09-24 10:12:15,740
665,5,2023-09-24 10:12:25,665
669,5,2023-09-24 10:12:35,669
745,5,2023-09-24 10:12:45,745
751,5,2023-09-24 10:12:55,751
752,5,2023-09-24 10:13:05,752
754,5,2023-09-24 10:13:15,754
759,5,2023-09-24 10:13:25,759
690,5,2023-09-24 10:13:35,690
765,5,2023-09-24 10:13:45,765
768,5,2023-09-24 10:13:55,768
769,5,2023-09-24 10:14:05,769
775,5,2023-09-24 10:14:15,775
782,5,2023-09-24 10:14:25,782
783,5,2023-09-24 10:14:35,783
707,5,2023-09-24 10:14:45,707
711,5,2023-09-24 10:14:55,711
790,5,2023-09-24 10:15:05,790
796,5,2023-09-24 10:15:15,796
797,5,2023-09-24 10:15:25,797
800,5,2023-09-24 10:15:35,800
801,5,2023-09-24 10:15:45,801
811,5,2023-09-24 10:15:55,811
739,5,2023-09-24 10:16:05,739
813,5,2023-09-24 10:16:15,813
820,5,2023-09-24 10:16:25,820
827,5,2023-09-24 10:16:35,827
832,5,2023-09-24 10:16:45,832
836,5,2023-09-24 10:16:55,836
845,5,2023-09-24 10:17:05,845
770,5,2023-09-24 10:17:15,770
848,5,2023-09-24 10:17:25,848
850,5,2023-09-24 10:17:35,850
860,5,2023-09-24 10:17:45,860
867,5,2023-09-24 10:17:55,867
791,5,2023-09-24 10:18:05,791
873,5,2023-09-24 10:18:15,873
798,5,2023-09-24 10:18:25,798
802,5,2023-09-24 10:18:35,802
878,5,2023-09-24 10:18:45,878
880,5,2023-09-24 10:18:55,880
809,5,2023-09-24 10:19:05,809
888,5,2023-09-24 10:19:15,888
812,5,2023-09-24 10:19:25,812
894,5,2023-09-24 10:19:35,894
895,5,2023-09-24 10:19:45,895
899,5,2023-09-24 10:19:55,899
901,5,2023-09-24 10:20:05,901
902,5,2023-09-24 10:20:15,902
826,5,2023-09-24 10:20:25,826
0,0,2023-09-24 09:30:55,0
7,0,2023-09-24 09:31:15,7
14,0,2023-09-24 09:31:35,14
21,0,2023-09-24 09:31:55,21
28,0,2023-09-24 09:32:15,28
35,0,2023-09-24 09:32:35,35
42,0,2023-09-24 09:32:55,42
49,0,2023-09-24 09:33:15,49
56,0,2023-09-24 09:33:35,56
63,0,2023-09-24 09:33:55,63
70,0,2023-09-24 09:34:15,70
77,0,2023-09-24 09:34:35,77
84,0,2023-09-24 09:34:55,84
91,0,2023-09-24 09:35:15,91
98,0,2023-09-24 09:35:35,98
105,0,2023-09-24 09:35:55,105
112,0,2023-09-24 09:36:15,112
119,0,2023-09-24 09:36:35,119
126,0,2023-09-24 09:36:55,126
133,0,2023-09-24 09:37:15,133
140,0,2023-09-24 09:37:35,140
147,0,2023-09-24 09:37:55,147
154,0,2023-09-24 09:38:15,154
161,0,2023-09-24 09:38:35,161
168,0,2023-09-24 09:38:55,168
175,0,2023-09-24 09:39:15,175
182,0,2023-09-24 09:39:35,182
189,0,2023-09-24 09:39:55,189
196,0,2023-09-24 09:40:15,196
203,0,2023-09-24 09:40:35,203
210,0,2023-09-24 09:40:55,210
217,0,2023-09-24 09:41:15,217
224,0,2023-09-24 09:41:35,224
231,0,2023-09-24 09:41:55,231
238,0,2023-09-24 09:42:15,238
245,0,2023-09-24 09:42:35,245
252,0,2023-09-24 09:42:55,252
259,0,2023-09-24 09:43:15,259
266,0,2023-09-24 09:43:35,266
273,0,2023-09-24 09:43:55,273
280,0,2023-09-24 09:44:15,280
287,0,2023-09-24 09:44:35,287
294,0,2023-09-24 09:44:55,294
301,0,2023-09-24 09:45:15,301
308,0,2023-09-24 09:45:35,308
315,0,2023-09-24 09:45:55,315
322,0,2023-09-24 09:46:15,322
329,0,2023-09-24 09:46:35,329
336,0,2023-09-24 09:46:55,336
343,0,2023-09-24 09:47:15,343
350,0,2023-09-24 09:47:35,350
357,0,2023-09-24 09:47:55,357
364,0,2023-09-24 09:48:15,364
371,0,2023-09-24 09:48:35,371
378,0,2023-09-24 09:48:55,378
385,0,2023-09-24 09:49:15,385
